StateWellID,Latitude,Longitude,Fluoride_avg,WellDepth,Rainfall,Elevation,Tmin,claytotal_l,awc_l,pi_r,ph_r
237602,36.428333,-102.391389,1.52,300,435.3029627,1216,4.68362642,20,0.100000001,25,8.300000191
258305,36.111945,-102.782778,1.47,468,427.6735967,1292,4.6608588,20,0.100000001,25,8.300000191
156906,36.1419444,-103.0111111,0.85,293,426.4284596,1354,4.59286666,10,0.100000001,8,8.199999809
251504,36.168889,-102.681667,1.035,430,428.9621741,1267,4.65357595,10,0.100000001,8,8.199999809
242202,36.3644444,-102.7988889,3.303333333,50,426.5300757,1325,4.42414399,12,0.050000001,10,8.199999809
251707,36.140834,-102.717778,0.88,480,427.9589325,1273,4.63850177,12,0.050000001,10,8.199999809
156309,36.2438889,-103.0316667,0.57,256,422.1968702,1376,4.42761344,8,0.100000001,9,7.199999809
2217102,33.7336111,-100.9947222,0.912,421,563.4984437,901,8.40038661,27,0.109999999,22,7.099999905
1201656,34.931389,-100.882778,0.5,125,577.811495,844,7.39505882,10,0.109999999,7,8.199999809
1212401,34.816944,-100.605556,0.37,180,597.0919248,762,8.03098004,12,0.140000001,9,8.100000381
549504,35.1825,-100.939722,0.82,697,591.2218937,957,6.73763709,35,0.119999997,18,8
549607,35.168055,-100.903056,0.84,673,596.5477124,941,6.80837448,22,0.100000001,23,8.199999809
2608505,32.950278,-103.056667,1.17,155,405.1588694,1122,7.68701286,6,0.090000004,11,6.900000095
2704505,32.9427778,-102.5627778,4.54,168,432.0482204,1025,8.06918425,6,0.090000004,11,6.900000095
2706512,32.938889,-102.295556,5.615,160,439.0799276,973,8.27822772,6,0.090000004,11,6.900000095
2728301,32.587222,-102.536389,4.8725,100,397.7218064,974,8.94115619,6,0.090000004,11,6.900000095
2701910,32.893889,-102.901667,1.485,180,431.6534492,1086,7.97161908,5,0.109999999,6,8
2704518,32.936667,-102.575278,4.7625,155,431.3613207,1027,8.08455153,5,0.109999999,6,8
2711605,32.8327778,-102.6413889,5.5475,116,417.9590649,1023,8.36876801,10,0.109999999,9,8
2702807,32.888889,-102.799445,1.8,190,439.6405996,1064,8.05374955,3,0.059999999,4,8.100000381
2624507,32.682778,-103.057223,1.34,226,362.2985461,1085,8.43081853,18,0.090000004,17,6.300000191
2702811,32.900556,-102.794722,2.86,180,442.2967075,1066,8.02575772,18,0.090000004,17,6.300000191
2703501,32.948056,-102.670278,4.34,146,434.7281108,1048,8.01104719,18,0.090000004,17,6.300000191
2703705,32.911112,-102.722778,3.7,146,437.1320212,1051,8.05513693,18,0.090000004,17,6.300000191
2705527,32.9226972,-102.4181889,4.856,160,437.613967,993,8.20686871,18,0.090000004,17,6.300000191
2711205,32.8425,-102.699722,3,154,421.243647,1038,8.26035353,18,0.090000004,17,6.300000191
2711206,32.848611,-102.670278,4.47,159,421.1109905,1032,8.27308292,18,0.090000004,17,6.300000191
2717213,32.714445,-102.945,1.52,220,382.7659016,1071,8.39808612,18,0.090000004,17,6.300000191
2717511,32.6925,-102.919444,1.755,211,385.3864644,1062,8.48740334,18,0.090000004,17,6.300000191
2718519,32.703334,-102.818611,1.8,195,399.720913,1039,8.55563155,18,0.090000004,17,6.300000191
2719126,32.726389,-102.744445,3.3,150,404.4047577,1027,8.54580901,18,0.090000004,17,6.300000191
2719127,32.725,-102.741945,3.18,198,404.2973144,1026,8.54996215,18,0.090000004,17,6.300000191
2720110,32.724722,-102.589722,4.38,170,406.5100693,994,8.67471596,18,0.090000004,17,6.300000191
2721702,32.6467194,-102.4671528,3.81,135,406.9730075,962,8.84520112,18,0.090000004,17,6.300000191
2725103,32.598056,-102.9975,3.05,100,366.5116549,1066,8.63280731,18,0.090000004,17,6.300000191
2726404,32.5677778,-102.8438889,2.735,226,384.6995429,1031,8.76518127,18,0.090000004,17,6.300000191
2727518,32.577778,-102.679444,3.245,240,394.4529664,999,8.91101087,18,0.090000004,17,6.300000191
2730102,32.611945,-102.341389,2.85,105,410.1600104,938,9.12502713,18,0.090000004,17,6.300000191
2719713,32.630555,-102.740834,2,122,397.7315603,1016,8.73184858,8,0.100000001,10,8
2726507,32.571944,-102.805001,3.99,180,388.4120223,1024,8.79231233,8,0.100000001,10,8
2702507,32.924444,-102.795,2.113333333,165,446.7630188,1070,7.97012828,10,0.090000004,6,7.900000095
2720601,32.694722,-102.533055,2.45,117,407.7541054,980,8.68092875,10,0.090000004,6,7.900000095
2702908,32.914723,-102.790556,2.78,190,444.9740938,1067,7.99459387,8,0.100000001,10,7.900000095
2717212,32.726389,-102.9325,2.253333333,188,387.0317987,1069,8.37361127,8,0.100000001,10,7.900000095
2712201,32.846111,-102.549722,4.27,150,424.9117178,1007,8.38052314,5,0.109999999,6,8
2717702,32.610834,-102.995834,3.19,100,366.9186124,1067,8.60717981,5,0.109999999,6,8
2720108,32.7225,-102.589445,4.77,180,406.3673779,994,8.67770511,5,0.109999999,6,8
4402301,31.9775,-101.755556,3.29,155,412.9017729,795,10.62584881,10,0.109999999,9,8
4402309,31.990834,-101.759167,2.8,140,412.5562644,798,10.64062712,10,0.109999999,9,8
4403406,31.940556,-101.74,3.9,53,415.3066568,788,10.56862912,8,0.050000001,8,8.199999809
2860811,32.040834,-101.545834,1.76,250,442.0638645,775,10.57803915,10,0.100000001,10,8.100000381
4403102,31.959723,-101.733334,3.26,90,416.9870961,789,10.58144633,8,0.07,5,8.5
1160204,34.0925,-101.578055,3.1,271,495.3514991,1003,7.45952789,20,0.07,18,8.199999809
2416315,33.838056,-102.028889,1.965,185,473.7383022,1039,7.44620848,20,0.07,18,8.199999809
1151901,34.157501,-101.644722,2.96,325,487.0041091,1017,7.28048787,8,0.100000001,10,8
2301802,33.915278,-101.940556,1.935,345,479.3108716,1041,7.31004568,8,0.100000001,10,8
1152208,34.238334,-101.574444,2,281,498.4764596,1015,7.23236362,13,0.140000001,13,7.199999809
2311202,33.8735833,-101.6912222,2.54,415,485.2381512,1002,7.71771155,13,0.140000001,13,7.199999809
1157603,34.062778,-101.891945,2.665,285,477.0010248,1049,7.06256879,13,0.140000001,12,7.199999809
1160403,34.082222,-101.587778,2.643333333,300,494.4167313,1003,7.47862733,13,0.140000001,12,7.199999809
2311201,33.872222,-101.693889,2.736666667,351,485.0918473,1003,7.7168824,13,0.140000001,12,7.199999809
1056203,34.231111,-102.049167,2.235,325,464.1551652,1088,6.43158033,22,0.100000001,17,8.5
1056306,34.247778,-102.029167,1.98,317,464.4755728,1086,6.42758898,22,0.100000001,17,8.5
1064205,34.122778,-102.076389,2.333333333,270,465.3962679,1077,6.64774677,22,0.100000001,17,8.5
1151510,34.1872222,-101.6963889,2.273333333,339,482.3308931,1026,7.1779207,22,0.100000001,17,8.5
1149512,34.187778,-101.961112,2.145,296,470.5661463,1071,6.66934482,22,0.109999999,22,8
2312108,33.849167,-101.592222,2.87,435,490.4576353,987,7.87201407,22,0.109999999,22,8
2408301,33.9925,-102.014723,1.325,341,472.0221229,1058,7.02574716,22,0.109999999,22,8
1141602,34.296945,-101.883055,1.7,288,477.059007,1067,6.60575884,27,0.119999997,19,7.900000095
1141903,34.280833,-101.900834,1.73,317,474.8885345,1067,6.62301131,27,0.119999997,19,7.900000095
1141904,34.27875,-101.9013611,1.62,300,474.7977667,1067,6.62776178,27,0.119999997,19,7.900000095
1143704,34.28,-101.716389,1.595,306,485.4821196,1039,6.97986411,27,0.119999997,19,7.900000095
1150507,34.189722,-101.828055,2.296666667,332,476.7843626,1048,6.95185512,27,0.119999997,19,7.900000095
1151512,34.1835833,-101.6768889,2.7,353,483.8578024,1023,7.20790405,27,0.119999997,19,7.900000095
1157102,34.107778,-101.991389,2.31,305,469.9246827,1066,6.79164659,27,0.119999997,19,7.900000095
1158103,34.110834,-101.853056,2.595,336,477.4865388,1048,7.01577357,27,0.119999997,19,7.900000095
1158204,34.083611,-101.818055,3.2,341,479.4359325,1040,7.13868395,27,0.119999997,19,7.900000095
1159404,34.079167,-101.739722,2.76,320,482.6767518,1025,7.29596298,27,0.119999997,19,7.900000095
1159505,34.066667,-101.695834,3.416666667,147,485.626787,1016,7.40092719,27,0.119999997,19,7.900000095
2301201,33.992778,-101.957501,2.34,358,475.3789345,1052,7.10526476,27,0.119999997,19,7.900000095
2302410,33.934722,-101.854445,2.6,356,482.2343796,1032,7.38303233,27,0.119999997,19,7.900000095
2303201,33.977778,-101.676944,3.95,201,488.0460558,1008,7.55872106,27,0.119999997,19,7.900000095
2312106,33.8662778,-101.6000556,2.936666667,380,490.7029671,989,7.83967853,27,0.119999997,19,7.900000095
2408602,33.941111,-102.010556,2.625,331,473.8062247,1053,7.15947731,27,0.119999997,19,7.900000095
258803,36.0225,-102.8158333,1.09,463,429.3082398,1282,4.78260014,15,0.050000001,15,8.399999619
717701,35.6577778,-102.9894444,1.375,125,422.0119845,1259,5.21622949,15,0.050000001,15,8.399999619
257602,36.0458333,-102.91,1.02,426,426.7334618,1315,4.71741615,27,0.100000001,11,8.300000191
261401,36.054723,-102.487222,1.61,526,428.4398092,1209,4.89151969,27,0.100000001,11,8.300000191
709101,35.863889,-102.964723,2.525,260,425.0369557,1284,5.00467333,27,0.100000001,11,8.300000191
710201,35.866112,-102.804723,0.93,410,432.583224,1252,4.96499917,27,0.100000001,11,8.300000191
713602,35.8236111,-102.4097222,1.485,500,449.0779421,1175,5.1916103,27,0.100000001,11,8.300000191
722201,35.725278,-102.310001,1.34,550,462.4620779,1166,5.3660387,27,0.100000001,11,8.300000191
717901,35.6536111,-102.8997222,1.245,120,423.0130067,1215,5.33392895,20,0.100000001,25,8.300000191
260801,36.007501,-102.576667,1.3,612,428.9039388,1217,4.86216257,28,0.119999997,22,8
712101,35.8391667,-102.5991667,1.02,200,440.294783,1181,5.17253367,20,0.100000001,25,8.300000191
710302,35.838056,-102.765556,2.14,450,434.492216,1231,5.04800915,27,0.100000001,11,8.300000191
521602,35.678333,-100.400834,1.44,232,608.0515672,828,6.97754888,18,0.119999997,13.5,8.199999809
514705,35.759445,-100.371389,0.61,110,600.5595478,808,6.96489389,25,0.140000001,16.5,7.900000095
506704,35.913056,-100.374722,1.05,186,584.4089584,736,6.80958961,7,0.150000006,8,7.5
504601,35.944445,-100.529722,0.985,142,572.1160247,759,6.73942527,5,0.02,5,8.199999809
505920,35.915556,-100.393056,1.3,130,583.4958433,737,6.80439395,5,0.02,5,8.199999809
462701,36.026111,-100.341389,0.3675,282,569.6472919,805,6.43103422,10,0.100000001,4.5,7.5
462908,36.011112,-100.264723,0.286666667,200,578.8007636,794,6.39986575,10,0.100000001,4.5,7.5
439606,36.4319444,-100.1444444,0.705333333,424,576.2482324,780,6.27405173,25,0.140000001,17,7.599999905
456601,36.180555,-100.040278,0.4175,300,602.7741241,753,6.56812185,25,0.140000001,17,7.599999905
440502,36.4491667,-100.0511111,0.3762,200,580.5464355,757,6.43049817,20,0.100000001,17,8.199999809
436603,36.452778,-100.539722,1.03,475,547.4024611,861,5.96808557,35,0.140000001,26.5,7.900000095
439402,36.451112,-100.221111,1.066666667,418,570.05687,794,6.21777568,35,0.140000001,26.5,7.900000095
462403,36.078055,-100.337222,1.485,290,571.5545409,825,6.30783653,18,0.109999999,8,7.5
439607,36.435278,-100.146389,0.78,478,576.0791769,781,6.26978788,20,0.079999998,14.5,8.199999809
461102,36.120555,-100.475833,4.124,275,562.5593652,839,6.45740628,25,0.100000001,17.5,8.199999809
464306,36.116667,-100.025278,0.45,435,605.6433423,773,6.57271601,5,0.059999999,2,7.199999809
2319813,33.662778,-101.691945,2.49,297,473.8894185,972,8.27879846,20,0.07,18,8.199999809
2319815,33.6600278,-101.6815,2.5975,260,474.373076,971,8.2813444,20,0.07,18,8.199999809
2325904,33.511667,-101.885834,6.35,108,473.989777,983,8.34709961,20,0.07,18,8.199999809
2326611,33.562501,-101.783611,3.47,117,470.5316598,966,8.48267309,20,0.07,18,8.199999809
2333803,33.397778,-101.933611,4.14,130,472.795358,989,8.27847059,20,0.07,18,8.199999809
2334404,33.450278,-101.848334,6.45,140,476.1055193,974,8.4506297,20,0.07,18,8.199999809
2334908,33.400001,-101.769167,5.45,145,481.6075302,961,8.56783399,20,0.07,18,8.199999809
2335506,33.425,-101.674167,5.92,136,484.220559,944,8.65649832,20,0.07,18,8.199999809
2335710,33.412223,-101.713889,5.22,274,482.9929442,951,8.61780146,20,0.07,18,8.199999809
2440208,33.49,-102.059445,4.38,193,462.3199154,1012,7.9955382,20,0.07,18,8.199999809
2440504,33.441389,-102.0425,4.8,192,464.9351019,1008,8.05115419,20,0.07,18,8.199999809
2317412,33.6795,-101.9893611,5.973333333,130,472.066707,1006,7.98355664,18,0.050000001,17,8.399999619
2319704,33.649722,-101.740834,2.33,239,470.6538969,975,8.30226305,18,0.07,20,8.399999619
2432911,33.5086111,-102.0044444,5.558,200,464.169867,1006,8.07609122,12,0.119999997,13,7.5
2327720,33.5355556,-101.7111111,2.275,170,467.4839014,953,8.51865591,15,0.100000001,15,8
2335504,33.4175,-101.672778,4.9675,264,485.7362293,943,8.66391007,55,0.109999999,44,7.800000191
2318303,33.746667,-101.785556,1.83,312,476.6841777,1002,7.94539099,8,0.100000001,10,8
2309504,33.795556,-101.939445,2.03,200,479.1714488,1022,7.66802448,22,0.109999999,22,8
2310503,33.802223,-101.82,1.9425,200,481.7404846,1014,7.72914467,22,0.109999999,22,8
2318302,33.748056,-101.786667,2.2475,314,476.8123703,1002,7.93939144,22,0.109999999,22,8
2318409,33.699445,-101.845278,1.8,194,472.5853756,997,8.06675227,22,0.109999999,22,8
2319706,33.684722,-101.666112,1.75,312,476.9732863,975,8.20810568,22,0.109999999,22,8
2320805,33.665001,-101.578611,2.235,324,480.8031898,966,8.20633424,22,0.109999999,22,8
2424804,33.6505556,-102.0438889,4.56,207,465.5915815,1014,7.89358162,22,0.109999999,22,8
2310502,33.798334,-101.814723,2.2,300,481.4325308,1013,7.74485222,27,0.119999997,19,7.900000095
2311402,33.812778,-101.717778,1.83,350,482.1831839,1001,7.81005227,27,0.119999997,19,7.900000095
2311801,33.766389,-101.705834,2.4,350,479.8620599,994,7.95205478,27,0.119999997,19,7.900000095
2312404,33.826667,-101.596945,2.06,320,488.8247692,986,7.90280493,27,0.119999997,19,7.900000095
2320403,33.707501,-101.596111,2.35,350,481.7349157,974,8.13319721,27,0.119999997,19,7.900000095
2328203,33.609167,-101.581389,2.4,280,479.308392,957,8.32840553,6,0.090000004,11,6.900000095
2336201,33.496389,-101.580833,4.3,110,485.4604667,926,8.68030949,6,0.090000004,11,6.900000095
2424802,33.650556,-102.061112,3.64,200,464.3510417,1018,7.85316802,6,0.090000004,11,6.900000095
2432319,33.619167,-102.010278,4.64,159,464.9316352,1008,7.99555706,6,0.090000004,11,6.900000095
2440308,33.490834,-102.008889,4.8,194,464.5359163,1006,8.07562714,6,0.090000004,11,6.900000095
2325507,33.574444,-101.934445,3.8,200,469.7611312,994,8.20633116,10,0.100000001,13,7.199999809
2325509,33.571944,-101.933055,4.17,155,469.8853465,993,8.21067965,10,0.100000001,13,7.199999809
2827705,32.514723,-101.713889,2.62,133,469.0385378,844,9.71289415,10,0.109999999,9,8
2850704,32.1502778,-101.8344444,2.986666667,135,409.393122,827,10.6664119,10,0.109999999,9,8
2732801,32.512223,-102.058334,3.54,110,422.5210508,887,9.639693,6,0.090000004,11,6.900000095
2834701,32.387222,-101.843611,3.395,48,422.1573899,810,10.4278789,6,0.090000004,11,6.900000095
2841204,32.363334,-101.933334,2.46,130,413.5384395,853,10.30501036,6,0.090000004,11,6.900000095
2849807,32.1563889,-101.9455556,2.45,151,395.7306279,837,10.7628628,6,0.090000004,11,6.900000095
2849909,32.1455556,-101.8969444,2.74,173,400.1651658,832,10.72516517,6,0.090000004,11,6.900000095
2858109,32.101667,-101.866667,2.2,50,399.7035515,821,10.74604119,6,0.090000004,11,6.900000095
2825705,32.512501,-101.961945,4.01,160,430.558042,861,9.76130187,8,0.100000001,10,8
2748106,32.373889,-102.109167,4.44,218,404.8740876,879,10.21135045,10,0.119999997,10,7.5
2833702,32.3975,-101.958334,1.255,100,416.4028152,856,10.24742461,10,0.119999997,10,7.5
2739907,32.381944,-102.143889,4.175,220,402.5413286,884,10.16853665,6,0.090000004,11,6.900000095
2756401,32.173611,-102.110834,0.8175,70,384.9117543,869,10.7108918,15,0.140000001,7.5,7.900000095
2841503,32.314723,-101.933611,2.226666667,196,409.4999239,859,10.33879338,10,0.059999999,3,7.900000095
2739901,32.378105,-102.140539,4.5675,214,402.4909681,884,10.180848,5,0.109999999,6,8
2858306,32.116667,-101.771944,3.6,205,416.7569477,809,10.66840557,5,0.109999999,6,8
2850301,32.232222,-101.765556,4.63,39,421.7447846,795,10.6685743,22,0.109999999,19,8.300000191
2842705,32.288889,-101.855278,1.1,122,411.4352498,841,10.3888648,8,0.100000001,10,8
2732701,32.521944,-102.099445,7.8,68,420.1517751,887,9.62929676,5,0.140000001,13,7.900000095
2763501,32.044445,-102.183055,3.29,174,373.5525879,871,10.79949811,6,0.090000004,11,6.900000095
2857802,32.015834,-101.946389,2.2,75,381.2596951,832,10.82812269,6,0.090000004,11,6.900000095
2858402,32.0635778,-101.8672833,4.88,77,396.0365307,818,10.75877623,6,0.090000004,11,6.900000095
4508510,31.945,-102.058612,1.385,120,373.5363808,843,10.79322413,6,0.090000004,11,6.900000095
2764403,32.076389,-102.105556,1,80,377.7623608,861,10.83974213,20,0.100000001,17,8.300000191
2764804,32.035738,-102.072032,3.775,150,376.2842871,852,10.8611042,20,0.100000001,17,8.300000191
2857703,32.0341667,-101.9980556,0.85775,70,377.7406925,843,10.85725184,20,0.100000001,17,8.300000191
4507602,31.9225,-102.1402778,2.0375,89,367.08619,859,10.79738935,20,0.100000001,17,8.300000191
4507415,31.9375,-102.210556,0.96,120,361.0124909,873,10.79167162,15,0.100000001,16,6.900000095
2762608,32.046389,-102.2725,2.82,132,364.6425169,886,10.72489078,4,0.050000001,6,7.599999905
2763901,32.0110306,-102.1407194,2.4475,90,373.9872306,864,10.81647645,4,0.050000001,6,7.599999905
2763507,32.048334,-102.18,2.8,160,373.9494058,871,10.80138008,10,0.119999997,8,8.5
2857903,32.004445,-101.874167,3.6,160,391.4987375,818,10.7648071,10,0.119999997,8,8.5
4508511,31.956112,-102.078333,1.7,85,373.1713419,848,10.80178017,20,0.100000001,17,8.300000191
4401605,31.920833,-101.916112,2.8,70,384.8550819,818,10.75573716,15,0.090000004,2.5,7.900000095
610601,35.8297222,-101.7688889,1.51,160,465.5935445,1025,6.51931745,10,0.100000001,4.5,7.5
603114,35.960001,-101.741945,1.3,380,475.9793383,1049,6.22224282,18,0.119999997,14,8.199999809
617704,35.6355556,-101.9608333,1.01,334,469.982312,1110,5.96538747,18,0.119999997,14,8.199999809
618501,35.6872222,-101.7966667,1.47,180,478.2767967,1010,6.85712224,10,0.100000001,6,8.199999809
457302,36.085556,-100.899722,1.54,450,558.3468112,908,6.64407354,35,0.100000001,21,8.199999809
1101504,34.943056,-101.920833,0.74,90,477.8174798,1094,6.36771721,12,0.119999997,13,7.5
657712,35.011945,-101.978889,3.35,100,479.0523083,1109,6.23951607,22,0.090000004,20,8.199999809
763925,35.030833,-102.131667,2.24,243,481.297748,1151,5.82189421,10,0.090000004,7,8.199999809
763927,35.022778,-102.128611,2.82,162,481.620041,1150,5.83434444,10,0.090000004,7,8.199999809
763929,35.029167,-102.1275,2.65,161,481.3530634,1150,5.83099624,10,0.090000004,7,8.199999809
764622,35.0419444,-102.0291667,4.667421053,200,479.6388282,1126,6.04958158,10,0.090000004,7,8.199999809
764802,35.038056,-102.044167,4.88405,200,479.937239,1129,6.01953444,10,0.090000004,7,8.199999809
764911,35.038889,-102.025555,3.5623,200,479.6654645,1125,6.06434024,10,0.090000004,7,8.199999809
764913,35.041111,-102.037778,3.761947368,200,479.7604976,1128,6.03027958,10,0.090000004,7,8.199999809
764915,35.04,-102.034167,51.69829412,200,479.7453894,1127,6.04130095,10,0.090000004,7,8.199999809
764918,35.036945,-102.0375,3.9821875,200,479.8708172,1128,6.03847434,10,0.090000004,7,8.199999809
764123,35.107778,-102.107778,2.95475,252,476.1671409,1158,5.70749487,55,0.119999997,45,7.900000095
764308,35.117222,-102.019167,3.0776,223,476.61373,1140,5.86070136,55,0.119999997,45,7.900000095
764309,35.110556,-102.010556,3.048666667,234,477.3874613,1137,5.89567057,55,0.119999997,45,7.900000095
649805,35.132222,-101.926389,2.555,233,482.6855644,1124,6.03193282,40,0.119999997,31,7.900000095
764912,35.036667,-102.025833,3.443736842,200,479.7136944,1125,6.06790789,28,0.100000001,32,8.199999809
764914,35.034445,-102.030278,3.474470588,200,479.8231562,1126,6.0608756,28,0.100000001,32,8.199999809
764916,35.031667,-102.031944,3.883055556,205,479.9098017,1126,6.06116047,28,0.100000001,32,8.199999809
1008414,34.922222,-102.089722,2.956666667,160,482.2521693,1142,5.91015331,15,0.100000001,12,8
649808,35.154167,-101.937778,2.417315789,286,481.649238,1128,5.98099579,27,0.119999997,19,7.900000095
657206,35.124444,-101.938611,3.0961,254,481.6236147,1126,6.0150637,27,0.119999997,19,7.900000095
657212,35.111945,-101.956389,3.338526316,236,480.3710222,1127,6.00194149,27,0.119999997,19,7.900000095
657505,35.046667,-101.934445,2.97,290,480.046669,1109,6.23784181,27,0.119999997,19,7.900000095
657536,35.061945,-101.935278,3.255,300,480.5483107,1113,6.18561961,27,0.119999997,19,7.900000095
657825,35.020833,-101.948611,3.9,90,479.0223437,1104,6.29652114,27,0.119999997,19,7.900000095
658404,35.072222,-101.851667,3.6,231,486.9308579,1100,6.2578278,27,0.119999997,19,7.900000095
658405,35.073333,-101.852778,3.2,230,486.8721526,1100,6.25562859,27,0.119999997,19,7.900000095
659503,35.078055,-101.703056,2.56,243,503.6211736,1071,6.4133393,27,0.119999997,19,7.900000095
756743,35.166112,-102.099167,1.87,347,471.3674888,1165,5.61431152,27,0.119999997,19,7.900000095
763906,35.022778,-102.1325,2.41,230,481.6350681,1151,5.82735244,27,0.119999997,19,7.900000095
763930,35.018889,-102.131111,2.83,262,481.7795997,1151,5.83246554,27,0.119999997,19,7.900000095
764103,35.124444,-102.115001,2.82405,282,474.8475848,1163,5.65944774,27,0.119999997,19,7.900000095
764625,35.053889,-102.007223,0.92,299,479.3086913,1124,6.06985697,27,0.119999997,19,7.900000095
1102501,34.9194444,-101.8297222,1.48,198,483.768769,1106,6.2278869,27,0.119999997,19,7.900000095
1109608,34.793611,-101.893611,2.193333333,243,468.8468758,1117,6.00599114,27,0.119999997,19,7.900000095
1111409,34.806112,-101.740278,2.71,180,491.656131,1080,6.24825856,27,0.119999997,19,7.900000095
650811,35.135556,-101.832778,2.69,397,491.9600329,1103,6.23786054,18,0.07,20,8.399999619
650911,35.1661111,-101.7805556,3.4458,326,498.5351036,1099,6.32731725,18,0.07,20,8.399999619
657102,35.087222,-101.9875,3.029052632,256,479.1360657,1128,6.00925591,18,0.07,20,8.399999619
657110,35.102501,-101.97,3.343166667,247,479.6609258,1128,5.99851566,18,0.07,20,8.399999619
763626,35.042778,-102.1475,2.476666667,256,480.7646842,1155,5.78151922,18,0.07,20,8.399999619
763907,35.0375,-102.132222,3.25,240,480.9985274,1152,5.81330765,18,0.07,20,8.399999619
764124,35.108334,-102.115001,2.93405,264,476.2125975,1160,5.69319038,18,0.07,20,8.399999619
764129,35.101945,-102.115001,3.1645,293,476.7434789,1159,5.70692994,18,0.07,20,8.399999619
764307,35.116944,-102.010834,3.349428571,237,477.0299087,1138,5.87766129,18,0.07,20,8.399999619
764604,35.0725,-102.020555,3.259333333,276,478.7731919,1130,5.98881897,18,0.07,20,8.399999619
1111624,34.805278,-101.661389,2.03,190,502.0889368,1056,6.415942,18,0.07,20,8.399999619
649713,35.1325,-101.992222,2.251833333,273,477.3570005,1137,5.87751799,22,0.119999997,19,7.900000095
649714,35.132222,-101.986111,2.184388889,268,477.8176666,1136,5.89132911,22,0.119999997,19,7.900000095
649715,35.1325,-101.974722,2.3646,252,478.6814056,1134,5.91611467,22,0.119999997,19,7.900000095
649719,35.1325,-101.9744444,2.3675,283,478.7032825,1134,5.91674419,22,0.119999997,19,7.900000095
650910,35.141389,-101.758612,2.73,300,500.096437,1094,6.34297436,22,0.119999997,19,7.900000095
651803,35.1461111,-101.6794444,1.46,240,508.5160488,1082,6.43562613,22,0.119999997,19,7.900000095
657101,35.085278,-101.9925,3.020789474,303,479.0123756,1128,6.00554826,22,0.119999997,19,7.900000095
657202,35.115556,-101.953612,3.06,257,480.5363497,1127,5.99942819,22,0.119999997,19,7.900000095
657207,35.117222,-101.948889,2.7774,305,480.8545016,1127,6.00608756,22,0.119999997,19,7.900000095
659201,35.1033333,-101.6858333,2.23,260,507.0278565,1077,6.41532522,22,0.119999997,19,7.900000095
756916,35.125278,-102.028889,3.1404,288,475.6392722,1144,5.82111266,22,0.119999997,19,7.900000095
763305,35.116667,-102.132778,3.57,270,475.8115576,1165,5.64701094,22,0.119999997,19,7.900000095
763328,35.088611,-102.155834,2.9925,220,478.1665938,1164,5.67652576,22,0.119999997,19,7.900000095
763601,35.058334,-102.132222,3.67,251,479.9258012,1154,5.77658218,22,0.119999997,19,7.900000095
764128,35.095556,-102.115278,2.317,265,477.2642562,1158,5.72047155,22,0.119999997,19,7.900000095
764136,35.117222,-102.124444,3.025,294,475.6171144,1164,5.65870166,22,0.119999997,19,7.900000095
764306,35.117222,-102.000834,3.1689375,267,477.543895,1136,5.8966282,22,0.119999997,19,7.900000095
764321,35.117778,-102.041945,3.0092,255,475.7070623,1145,5.81492106,22,0.119999997,19,7.900000095
509807,35.7715028,-100.9423472,0.75,547,565.5502996,902,6.94376626,18,0.100000001,14.5,7.900000095
624355,35.733525,-101.0212667,0.63,630,554.9432372,919,6.95903889,18,0.100000001,14.5,7.900000095
248704,36.254723,-102.114723,1.6,545,436.6013783,1129,5.06863835,27,0.140000001,21,7.400000095
256901,36.150278,-102.04,1.723333333,290,446.8511804,1104,5.33786676,27,0.140000001,21,7.400000095
357302,36.108889,-101.908612,1.42,440,463.0350303,1082,5.6740499,27,0.140000001,21,7.400000095
349703,36.136667,-101.980278,1.96,400,453.8386037,1090,5.48083578,15,0.119999997,7.5,8.199999809
239605,36.444445,-102.149167,2.07,450,441.416864,1145,4.93110314,15,0.150000006,15,8
256203,36.238611,-102.044445,1.21,390,442.9293736,1108,5.17187521,15,0.150000006,15,8
334303,36.496111,-101.787778,1.88,440,0,0,0,15,0.150000006,15,8
334802,36.415001,-101.826389,2.3,350,455.5502488,1062,5.34619597,15,0.150000006,15,8
342302,36.358334,-101.764167,2.033333333,509,464.4322151,1049,5.42317185,15,0.150000006,15,8
350504,36.201112,-101.823333,2.12,440,467.2306663,1065,5.61520957,15,0.150000006,15,8
341203,36.3425,-101.935834,2.776666667,429,448.7538465,1083,5.23738811,20,0.119999997,20,8.100000381
1125305,34.5916667,-101.9086111,2.38,230,494.8895464,1096,6.13717705,18,0.079999998,14.5,8.199999809
1134106,34.470278,-101.858056,1.84,248,499.2056387,1082,6.27055365,20,0.090000004,16,8.399999619
1118109,34.748056,-101.846111,1.65,217,473.659802,1099,6.0512114,35,0.119999997,18,8
1118704,34.631667,-101.866944,2.42,214,493.81755,1089,6.17110652,35,0.119999997,18,8
1119745,34.646389,-101.746111,2.606666667,180,500.8385761,1066,6.3419462,35,0.119999997,18,8
1125703,34.530833,-101.974167,2.5875,215,486.1556064,1107,6.06246397,35,0.119999997,18,8
1126311,34.604723,-101.758612,2.51,208,506.6211687,1064,6.38779737,35,0.119999997,18,8
1126505,34.544445,-101.8225,4.375,176,508.4256928,1074,6.3143784,35,0.119999997,18,8
1128509,34.548611,-101.546389,4.78,170,521.6033879,1019,6.80003791,35,0.119999997,18,8
